["('INTC',", '961.0853607749949,', '-13.40977638,', '17,', '338.81463922500006,', '0.7058823529411765,', "'30,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('ROK',", '959.5618180969956,', '-47.64144877500281,', '40,', '178.918181903,', '0.775,', "'20,", '16,', '0.3,', '1.0,', '4,', '8,', "0.3')\n"]
["('DUK',", '959.2000933769991,', '-62.32550708500072,', '36,', '297.00990662299995,', '0.5555555555555556,', "'20,", '16,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('SLB',", '958.7950953609989,', '-35.20205586500403,', '67,', '1346.6349046390008,', '0.6417910447761194,', "'40,", '16,', '0.2,', '1.0,', '4,', '5,', "0.3')\n"]
["('ABC',", '956.4533023020023,', '-7.461983104,', '13,', '88.256697698,', '0.8461538461538461,', "'30,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('UHS',", '956.3533669460099,', '-71.806434828,', '93,', '652.2766330540002,', '0.6559139784946236,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.3')\n"]
["('TRMB',", '956.2433917510041,', '-684.1518946449995,', '62,', '683.446608249,', '0.6774193548387096,', "'30,", '16,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('NKE',", '953.6263097200066,', '-261.8969578609949,', '51,', '353.28369028000003,', '0.7254901960784313,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.2')\n"]
["('VRSK',", '951.0507945309985,', '-217.95821100699894,', '61,', '338.4592054690001,', '0.6885245901639344,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.3')\n"]
["('INTC',", '950.9293449579973,', '-49.41798260199881,', '21,', '429.7606550420001,', '0.7619047619047619,', "'40,", '24,', '0.2,', '1.0,', '8,', '5,', "0.5')\n"]
["('POOL',", '950.5982650269912,', '-556.2848952660055,', '94,', '359.47173497299997,', '0.6702127659574468,', "'40,", '24,', '0.3,', '1.0,', '4,', '5,', "0.3')\n"]
["('WAB',", '948.8985194040051,', '-49.90586964000262,', '40,', '361.20148059600024,', '0.8,', "'20,", '24,', '0.3,', '1.0,', '4,', '8,', "0.2')\n"]
["('MA',", '947.7732412349894,', '-178.12092553800102,', '73,', '293.40675876500006,', '0.6164383561643836,', "'40,", '24,', '0.3,', '1.0,', '4,', '5,', "0.5')\n"]
["('SHW',", '944.9807231790963,', '-357.8846468029038,', '68,', '314.3598768209098,', '0.5882352941176471,', "'20,", '24,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('ABC',", '944.5950870159937,', '-7.699356474,', '53,', '353.5549129839999,', '0.660377358490566,', "'20,", '16,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('DHR',", '944.0546120369827,', '-99.65862770899957,', '67,', '302.8053879629999,', '0.5074626865671642,', "'30,", '24,', '0.2,', '1.0,', '4,', '5,', "0.3')\n"]
["('WAB',", '943.9842571140055,', '-9.980333159,', '48,', '433.09574288600015,', '0.7916666666666666,', "'30,", '24,', '0.4,', '1.0,', '4,', '8,', "0.2')\n"]
["('ECL',", '939.9938179949961,', '-116.03965925199897,', '54,', '306.79618200499993,', '0.5740740740740741,', "'40,", '10,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('HCA',", '939.6956134879894,', '-5.74328474,', '76,', '383.5643865120001,', '0.7105263157894737,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.2')\n"]
["('DRI',", '938.1157876900006,', '-315.50749589099945,', '87,', '582.1442123099996,', '0.6091954022988506,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('DHI',", '937.503932259995,', '-111.6820169279998,', '59,', '550.54606774,', '0.7796610169491526,', "'30,", '24,', '0.4,', '1.0,', '4,', '8,', "0.2')\n"]
["('PSX',", '937.3848135039952,', '-9.739640205,', '37,', '354.12518649599997,', '0.6486486486486487,', "'20,", '16,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('LLY',", '937.1885716500021,', '-248.38279165199634,', '52,', '239.80142834999992,', '0.75,', "'20,", '24,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('UHS',", '935.5061495110148,', '-72.047476778,', '103,', '721.3838504889998,', '0.6601941747572816,', "'40,", '24,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('DHI',", '935.4765660399929,', '-111.6820169279998,', '63,', '589.47343396,', '0.746031746031746,', "'30,", '24,', '0.4,', '1.0,', '4,', '5,', "0.2')\n"]
["('UHS',", '935.4738179960063,', '-6.940827570000001,', '90,', '627.1061820040002,', '0.6333333333333333,', "'30,", '24,', '0.4,', '1.0,', '4,', '5,', "0.3')\n"]
["('POOL',", '934.5623921529916,', '-326.942558997001,', '64,', '245.357607847,', '0.734375,', "'20,", '16,', '0.2,', '1.0,', '4,', '8,', "0.2')\n"]
["('META',", '934.3896579899911,', '-4.385441462,', '51,', '268.8603420100001,', '0.5882352941176471,', "'30,", '24,', '0.3,', '1.0,', '4,', '5,', "0.5')\n"]
["('MSFT',", '933.8413170009991,', '-4.861818911,', '38,', '170.80868299899998,', '0.5526315789473685,', "'40,", '24,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('EXR',", '933.4065876099908,', '-13.096929875002422,', '27,', '156.98341239,', '0.7407407407407407,', "'20,", '16,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('BKR',", '932.2920555809956,', '-37.991555462,', '11,', '320.377944419,', '1.0,', "'20,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('ABC',", '931.3732903940034,', '-15.086905652,', '13,', '88.25670960599999,', '0.8461538461538461,', "'30,", '24,', '0.2,', '1.0,', '8,', '5,', "0.5')\n"]
["('XYL',", '929.8363348239992,', '-10.446614556999567,', '20,', '158.56366517599997,', '0.8,', "'30,", '8,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('XYL',", '929.8363348239992,', '-10.446614556999567,', '20,', '158.56366517599997,', '0.8,', "'30,", '8,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('ROK',", '928.8787568839967,', '-45.90225626500027,', '48,', '216.001243116,', '0.6666666666666666,', "'30,", '10,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('ILMN',", '928.6860979629944,', '-89.09621956000079,', '63,', '275.9139020369999,', '0.5873015873015873,', "'40,", '24,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('SBNY',", '928.5625424549986,', '-5.099753102,', '41,', '219.25745754499997,', '0.6829268292682927,', "'20,", '10,', '0.2,', '1.0,', '4,', '5,', "0.2')\n"]
["('ABC',", '928.1031268180041,', '-94.52664177199917,', '23,', '154.826873182,', '0.782608695652174,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('MA',", '922.719573117992,', '-203.49566480100208,', '66,', '265.320426882,', '0.6060606060606061,', "'40,", '24,', '0.4,', '1.0,', '4,', '5,', "0.5')\n"]
["('PSX',", '919.6758161880043,', '-8.828684102,', '17,', '153.11418381200005,', '0.8235294117647058,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('LRCX',", '917.9524786980048,', '-353.0635354649999,', '46,', '161.53752130200002,', '0.5652173913043478,', "'20,", '16,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('TRMB',", '916.019184421005,', '-1055.8656732440043,', '70,', '759.1108155790005,', '0.5857142857142857,', "'40,", '24,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('GM',", '915.1278543080053,', '-14.117597920000001,', '33,', '518.992145692,', '0.7575757575757576,', "'30,", '16,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('INTC',", '914.6995534129945,', '-13.40977638,', '20,', '400.11044658700007,', '0.7,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('ALB',", '912.4521006099959,', '-319.29435998600457,', '42,', '214.66789939000003,', '0.6666666666666666,', "'30,", '8,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('ALB',", '912.4521006099959,', '-319.29435998600457,', '42,', '214.66789939000003,', '0.6666666666666666,', "'30,", '10,', '0.3,', '1.0,', '4,', '8,', "0.3')\n"]
["('ALB',", '912.4521006099959,', '-319.29435998600457,', '42,', '214.66789939000003,', '0.6666666666666666,', "'30,", '10,', '0.4,', '1.0,', '4,', '8,', "0.3')\n"]
["('DHR',", '912.1891840999854,', '-80.37345535800036,', '58,', '261.8408158999998,', '0.5689655172413793,', "'40,", '16,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('INTC',", '911.1315985339985,', '-76.48915726999732,', '17,', '338.81840146600007,', '0.7647058823529411,', "'30,", '24,', '0.2,', '1.0,', '8,', '5,', "0.5')\n"]
["('META',", '907.3100039439961,', '-24.961842837999814,', '54,', '286.61999605600005,', '0.6481481481481481,', "'40,", '24,', '0.4,', '1.0,', '4,', '5,', "0.2')\n"]
["('CAH',", '903.730418136994,', '-13.110150056,', '18,', '239.489581863,', '0.8888888888888888,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('VRTX',", '903.0479922179973,', '-131.7146706250008,', '63,', '300.9820077819999,', '0.6190476190476191,', "'40,", '24,', '0.4,', '1.0,', '4,', '5,', "0.3')\n"]
["('NTAP',", '902.3665652279974,', '-10.592618604,', '17,', '178.39343477199998,', '0.7647058823529411,', "'40,", '24,', '0.4,', '1.0,', '8,', '5,', "0.2')\n"]
["('NFLX',", '901.4814852999983,', '-3.495749037,', '16,', '65.2385147,', '0.6875,', "'20,", '16,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('GILD',", '901.3913685609982,', '-101.21210213300078,', '24,', '269.998631439,', '0.7916666666666666,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('ILMN',", '901.2303766399934,', '-89.09621956000079,', '57,', '249.83962336000002,', '0.5964912280701754,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('UNP',", '899.6043335710051,', '-5.724251276999009,', '28,', '142.51566642900005,', '0.7142857142857143,', "'30,", '8,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('UNP',", '899.6043335710051,', '-5.724251276999009,', '28,', '142.51566642900005,', '0.7142857142857143,', "'30,", '10,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('UNP',", '899.6043335710051,', '-5.724251276999009,', '28,', '142.51566642900005,', '0.7142857142857143,', "'30,", '10,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('CAH',", '899.1346319939979,', '-13.110150056,', '18,', '239.49536800600004,', '1.0,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.3')\n"]
["('MSFT',", '898.4258970240044,', '-4.861818911,', '45,', '202.064102976,', '0.5333333333333333,', "'40,", '24,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('DHR',", '897.7483139869902,', '-164.24115346100092,', '66,', '298.8916860129999,', '0.5757575757575758,', "'40,", '24,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('NFLX',", '896.2572879180015,', '-3.495749037,', '22,', '89.67271208200003,', '0.6363636363636364,', "'20,", '10,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('META',", '893.2225439839917,', '-4.385441462,', '54,', '286.607456016,', '0.5555555555555556,', "'40,", '24,', '0.4,', '1.0,', '4,', '5,', "0.5')\n"]
["('SHW',", '888.835242167904,', '-386.69431325510084,', '68,', '314.3533578321098,', '0.6470588235294118,', "'20,", '24,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('PSX',", '888.6967262340058,', '-41.787049961996644,', '17,', '153.11327376600002,', '0.7647058823529411,', "'40,", '24,', '0.2,', '1.0,', '8,', '5,', "0.5')\n"]
["('HLT',", '887.5692190360016,', '-340.848562929999,', '53,', '366.53078096399986,', '0.6226415094339622,', "'20,", '16,', '0.2,', '1.0,', '4,', '5,', "0.3')\n"]
["('WAB',", '884.1456044770052,', '-10.444255470000002,', '30,', '272.69439552299997,', '0.8333333333333334,', "'20,", '24,', '0.4,', '1.0,', '4,', '8,', "0.3')\n"]
["('VRSK',", '883.078088696999,', '-364.5243585969959,', '73,', '404.7619113030001,', '0.6986301369863014,', "'40,", '16,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('URI',", '881.4538430880002,', '-189.48451580800187,', '13,', '55.216156912,', '0.8461538461538461,', "'40,", '24,', '0.3,', '1.0,', '8,', '5,', "0.2')\n"]
["('INVH',", '881.3730520639921,', '-23.869238795999998,', '19,', '402.8769479359999,', '0.8421052631578947,', "'30,", '24,', '0.2,', '1.0,', '8,', '5,', "0.5')\n"]
["('DHI',", '881.0313217149949,', '-111.6820169279998,', '68,', '639.538678285,', '0.7647058823529411,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.2')\n"]
["('ALB',", '879.8737275430036,', '-572.782510897002,', '62,', '322.0962724570001,', '0.5967741935483871,', "'40,", '8,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('ALB',", '879.8737275430036,', '-572.782510897002,', '62,', '322.0962724570001,', '0.5967741935483871,', "'40,", '10,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('QQQ',", '879.2557627019986,', '-137.82104756399835,', '43,', '178.32423729800004,', '0.5813953488372093,', "'30,", '16,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('LLY',", '878.5278448400009,', '-270.52228464599716,', '53,', '244.02215515999998,', '0.7547169811320755,', "'20,", '24,', '0.2,', '1.0,', '4,', '8,', "0.2')\n"]
["('NTRS',", '877.7966075679986,', '-8.14021843,', '32,', '262.51339243200005,', '0.84375,', "'20,", '10,', '0.2,', '1.0,', '4,', '8,', "0.2')\n"]
["('LLY',", '876.4723823520098,', '-300.16112594199774,', '44,', '202.38761764799995,', '0.7727272727272727,', "'30,", '16,', '0.3,', '1.0,', '4,', '8,', "0.3')\n"]
["('KLAC',", '876.4568773740001,', '-43.481454756998914,', '14,', '57.593122626,', '0.7857142857142857,', "'40,", '24,', '0.3,', '1.0,', '8,', '5,', "0.5')\n"]
["('LRCX',", '875.6828233089961,', '-153.5440605400033,', '30,', '106.247176691,', '0.6,', "'30,", '8,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('LRCX',", '875.6828233089961,', '-153.5440605400033,', '30,', '106.247176691,', '0.6,', "'30,", '10,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('INTC',", '875.6519133529958,', '-49.41798260199881,', '20,', '404.0380866470001,', '0.75,', "'40,", '24,', '0.3,', '1.0,', '8,', '5,', "0.5')\n"]
["('NKE',", '874.3302107500004,', '-420.66957203199837,', '57,', '396.7697892500001,', '0.7017543859649122,', "'40,", '24,', '0.4,', '1.0,', '4,', '5,', "0.2')\n"]
["('FANG',", '873.754774504004,', '-10.594347096,', '32,', '249.845225496,', '0.78125,', "'20,", '10,', '0.2,', '1.0,', '4,', '5,', "0.2')\n"]
["('ROK',", '872.8460027940004,', '-79.48934361399988,', '45,', '201.81399720599993,', '0.7333333333333333,', "'20,", '16,', '0.3,', '1.0,', '4,', '5,', "0.3')\n"]
["('ILMN',", '872.6733825399942,', '-14.75770252800017,', '71,', '310.67661746,', '0.6197183098591549,', "'40,", '24,', '0.3,', '1.0,', '4,', '5,', "0.5')\n"]
["('DUK',", '870.7520384739975,', '-24.642253288001076,', '40,', '329.78796152600006,', '0.625,', "'20,", '10,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('INVH',", '870.5427516439916,', '-23.869238795999998,', '19,', '402.88724835599993,', '0.7894736842105263,', "'30,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('DHR',", '870.4409163819979,', '-5.099974316,', '48,', '216.44908361799995,', '0.6458333333333334,', "'40,", '10,', '0.2,', '1.0,', '4,', '8,', "0.2')\n"]
["('NKE',", '869.3862604270048,', '-139.8227154939954,', '39,', '271.53373957300005,', '0.6666666666666666,', "'20,", '24,', '0.4,', '1.0,', '4,', '8,', "0.3')\n"]
["('FANG',", '869.0095933510013,', '-10.593552924,', '32,', '249.84040664900002,', '0.71875,', "'20,", '10,', '0.2,', '1.0,', '4,', '5,', "0.3')\n"]
["('KLAC',", '867.3916086710007,', '-43.481454756998914,', '12,', '49.228391329,', '0.8333333333333334,', "'40,", '24,', '0.4,', '1.0,', '8,', '5,', "0.5')\n"]
["('WAB',", '865.032735322004,', '-9.980333159,', '40,', '361.2072646780002,', '0.65,', "'20,", '24,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('VRSK',", '864.867279380995,', '-234.5990784589995,', '61,', '338.46272061900004,', '0.639344262295082,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('SHW',", '863.796874906672,', '-221.87216709833365,', '68,', '314.34302509333986,', '0.7058823529411765,', "'20,", '24,', '0.2,', '1.0,', '4,', '8,', "0.2')\n"]
["('EXR',", '863.7862807859931,', '-76.58577594400391,', '28,', '162.36371921399999,', '0.7142857142857143,', "'20,", '16,', '0.4,', '1.0,', '4,', '5,', "0.5')\n"]
["('NTAP',", '862.9484400929994,', '-78.77237224200218,', '34,', '358.5215599070001,', '0.7352941176470589,', "'20,", '10,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('META',", '857.9529615489937,', '-4.385441462,', '44,', '233.28703845099997,', '0.7045454545454546,', "'30,", '24,', '0.4,', '1.0,', '4,', '5,', "0.2')\n"]
["('ROK',", '857.8707829400029,', '-79.48934361399988,', '45,', '201.8092170599999,', '0.7555555555555555,', "'20,", '16,', '0.3,', '1.0,', '4,', '5,', "0.2')\n"]
["('VRTX',", '856.5402805710031,', '-261.9347234450007,', '61,', '291.10971942899994,', '0.639344262295082,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.3')\n"]
["('VRSN',", '855.603352839,', '-221.90489213999962,', '11,', '58.976647160999995,', '0.5454545454545454,', "'20,", '24,', '0.2,', '1.0,', '8,', '8,', "0.3')\n"]
["('SPY',", '854.7270832049967,', '-218.4315954169999,', '43,', '161.952916795,', '0.5581395348837209,', "'40,", '24,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
["('NTAP',", '854.2687093459976,', '-10.592618604,', '17,', '180.04129065399997,', '0.7647058823529411,', "'30,", '24,', '0.2,', '1.0,', '8,', '5,', "0.2')\n"]
["('MPWR',", '853.1609744779923,', '-435.52342447600415,', '65,', '243.189025522,', '0.6923076923076923,', "'30,", '24,', '0.3,', '1.0,', '4,', '5,', "0.2')\n"]
["('HLT',", '852.3897828340005,', '-339.72771288200045,', '53,', '366.53021716599983,', '0.6415094339622641,', "'20,", '16,', '0.2,', '1.0,', '4,', '5,', "0.2')\n"]
["('ILMN',", '851.8559088920038,', '-167.35854142699958,', '20,', '88.504091108,', '0.75,', "'30,", '8,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('CAH',", '851.8463646379948,', '-38.51709114200108,', '14,', '190.603635362,', '0.8571428571428571,', "'40,", '24,', '0.3,', '1.0,', '8,', '5,', "0.5')\n"]
["('CRM',", '851.7512285580032,', '-75.76023317899978,', '16,', '83.42877144200003,', '0.8125,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('MCK',", '850.79471372202,', '-142.2733837209999,', '84,', '390.09528627799966,', '0.5952380952380952,', "'30,", '24,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('VRSN',", '849.8667640229997,', '-150.29269167899912,', '11,', '58.973235976999995,', '0.6363636363636364,', "'20,", '24,', '0.2,', '1.0,', '8,', '8,', "0.2')\n"]
["('HES',", '846.9964895920182,', '-1266.9297487639858,', '75,', '638.5835104079997,', '0.56,', "'40,", '24,', '0.3,', '1.0,', '4,', '5,', "0.5')\n"]
["('LEN',", '845.5130250680014,', '-137.6781481689998,', '53,', '477.94697493200016,', '0.6981132075471698,', "'30,", '24,', '0.3,', '1.0,', '4,', '8,', "0.3')\n"]
["('URI',", '845.0471013279994,', '-189.48606568000187,', '13,', '55.22289867200001,', '0.7692307692307693,', "'40,", '24,', '0.3,', '1.0,', '8,', '5,', "0.5')\n"]
["('GOOGL',", '844.333051348249,', '-126.06929839175375,', '18,', '139.54844865175002,', '0.5,', "'20,", '10,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('AZO',", '843.3552141170152,', '-195.37397648099252,', '81,', '211.04478588300006,', '0.5432098765432098,', "'40,", '24,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('INVH',", '843.2498501999931,', '-23.869238795999998,', '15,', '321.8901498,', '0.8666666666666667,', "'30,", '24,', '0.3,', '1.0,', '8,', '5,', "0.5')\n"]
["('SLB',", '843.0104904740044,', '-29.592245124,', '15,', '286.099509526,', '0.8666666666666667,', "'40,", '24,', '0.4,', '1.0,', '8,', '8,', "0.5')\n"]
["('GS',", '841.2874465959927,', '-4.099077552,', '39,', '156.392553404,', '0.6153846153846154,', "'40,", '8,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('GS',", '841.2874465959927,', '-4.099077552,', '39,', '156.392553404,', '0.6153846153846154,', "'40,", '10,', '0.3,', '1.0,', '4,', '5,', "0.5')\n"]
["('PARA',", '838.1507441020011,', '-8.581235648,', '13,', '348.679255898,', '0.8461538461538461,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.3')\n"]
["('MA',", '837.7236199260013,', '-276.79463174599937,', '63,', '253.426380074,', '0.7142857142857143,', "'30,", '24,', '0.4,', '1.0,', '4,', '5,', "0.2')\n"]
["('NFLX',", '837.1135518959957,', '-3.495749037,', '18,', '75.44644810400001,', '0.5555555555555556,', "'20,", '16,', '0.4,', '1.0,', '4,', '5,', "0.5')\n"]
["('GM',", '835.6251265110064,', '-14.117597920000001,', '37,', '585.2948734890001,', '0.7567567567567568,', "'30,", '10,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('EXR',", '832.1268773459897,', '-65.68011061300396,', '34,', '197.93312265400002,', '0.7058823529411765,', "'20,", '10,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('HLT',", '830.0272884320023,', '-550.9714740119961,', '62,', '429.432711568,', '0.6451612903225806,', "'40,", '10,', '0.2,', '1.0,', '4,', '5,', "0.3')\n"]
["('GEHC',", '829.8317888620014,', '-13.774171685999999,', '4,', '51.698211138,', '1.0,', "'40,", '24,', '0.2,', '1.0,', '8,', '5,', "0.5')\n"]
["('DHI',", '825.9779578699887,', '-111.6820169279998,', '72,', '680.5220421299999,', '0.75,', "'40,", '16,', '0.2,', '1.0,', '4,', '8,', "0.2')\n"]
["('NTAP',", '824.4495086039976,', '-10.592618604,', '18,', '188.99049139599998,', '0.7222222222222222,', "'40,", '24,', '0.2,', '1.0,', '8,', '5,', "0.2')\n"]
["('NTAP',", '824.4495086039976,', '-10.592618604,', '18,', '188.99049139599998,', '0.7222222222222222,', "'40,", '24,', '0.3,', '1.0,', '8,', '5,', "0.2')\n"]
["('PARA',", '820.8276975700022,', '-8.581235648,', '12,', '318.48230243000006,', '0.8333333333333334,', "'40,", '24,', '0.3,', '1.0,', '8,', '8,', "0.3')\n"]
["('URI',", '818.8619719729986,', '-133.54262469000315,', '15,', '63.728028027,', '0.8,', "'40,", '24,', '0.2,', '1.0,', '8,', '5,', "0.3')\n"]
["('HUM',", '817.6182953569935,', '-53.792947579008796,', '81,', '295.491704643,', '0.5925925925925926,', "'40,", '24,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('LEN',", '816.5539936010052,', '-8.101697311999999,', '18,', '157.116006399,', '0.7777777777777778,', "'40,", '24,', '0.2,', '1.0,', '8,', '5,', "0.3')\n"]
["('TGT',", '816.1155992030087,', '-270.08386516399696,', '68,', '359.034400797,', '0.6176470588235294,', "'30,", '24,', '0.2,', '1.0,', '4,', '8,', "0.5')\n"]
["('QQQ',", '815.8475089629994,', '-55.76457806499848,', '46,', '190.51249103700002,', '0.5652173913043478,', "'40,", '16,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('LEN',", '814.6628168060072,', '-8.101697311999999,', '19,', '165.57718319399999,', '0.8421052631578947,', "'40,", '24,', '0.2,', '1.0,', '8,', '5,', "0.2')\n"]
["('CBRE',", '814.416803685013,', '-500.940396873995,', '75,', '703.5331963150002,', '0.64,', "'40,", '24,', '0.3,', '1.0,', '4,', '5,', "0.5')\n"]
["('NKE',", '813.883276344007,', '-377.0466173949958,', '61,', '423.18672365600014,', '0.7049180327868853,', "'40,", '24,', '0.2,', '1.0,', '4,', '8,', "0.2')\n"]
["('HUM',", '812.4695153659999,', '-3.8234106900000002,', '71,', '259.7404846339999,', '0.6197183098591549,', "'40,", '16,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('CBRE',", '809.8406446540097,', '-884.4014076659936,', '70,', '655.5393553459996,', '0.6285714285714286,', "'40,", '24,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('PARA',", '809.681005475,', '-8.581235648,', '12,', '318.478994525,', '0.75,', "'40,", '24,', '0.3,', '1.0,', '8,', '8,', "0.5')\n"]
["('CTRA',", '809.2532859080052,', '-48.494606649999994,', '13,', '432.176714092,', '1.0,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('PH',", '807.2704702049917,', '-35.237067922997454,', '52,', '226.28952979499996,', '0.6538461538461539,', "'20,", '16,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('GEHC',", '806.0827550620004,', '-297.8785777800008,', '5,', '67.86724493800001,', '0.8,', "'20,", '8,', '0.2,', '1.0,', '4,', '5,', "0.2')\n"]
["('PLD',", '802.1619641280083,', '-473.6756477089991,', '94,', '659.3380358719998,', '0.574468085106383,', "'40,", '24,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('CBRE',", '800.598583473007,', '-553.8912618069961,', '75,', '703.531416527,', '0.6666666666666666,', "'40,", '24,', '0.3,', '1.0,', '4,', '5,', "0.3')\n"]
["('LEN',", '798.2194939869984,', '-221.17797211200073,', '66,', '598.8605060130002,', '0.696969696969697,', "'30,", '24,', '0.2,', '1.0,', '4,', '5,', "0.2')\n"]
["('PARA',", '797.0498029120012,', '-8.581235648,', '13,', '348.68019708800006,', '0.8461538461538461,', "'40,", '24,', '0.2,', '1.0,', '8,', '8,', "0.2')\n"]
["('COP',", '796.6999515110017,', '-758.2668602070001,', '60,', '582.6700484889997,', '0.5833333333333334,', "'30,", '24,', '0.2,', '1.0,', '4,', '5,', "0.5')\n"]
["('VRSN',", '795.8847204270018,', '-230.0040873979997,', '11,', '58.975279573,', '0.36363636363636365,', "'20,", '24,', '0.2,', '1.0,', '8,', '8,', "0.5')\n"]
["('BKR',", '795.7030441739967,', '-37.989497209999996,', '11,', '320.376955826,', '0.9090909090909091,', "'20,", '24,', '0.2,', '1.0,', '8,', '5,', "0.5')\n"]
["('UNP',", '795.3458257350017,', '-5.7245938609990095,', '28,', '142.514174265,', '0.75,', "'30,", '8,', '0.2,', '1.0,', '4,', '8,', "0.3')\n"]
["('UNP',", '795.3458257350017,', '-5.7245938609990095,', '28,', '142.514174265,', '0.75,', "'30,", '10,', '0.3,', '1.0,', '4,', '8,', "0.3')\n"]
["('PKI',", '794.4709055339968,', '-6.259973858,', '25,', '157.76909446599998,', '0.76,', "'30,", '8,', '0.3,', '1.0,', '4,', '8,', "0.5')\n"]
["('PKI',", '794.4709055339968,', '-6.259973858,', '25,', '157.76909446599998,', '0.76,', "'30,", '8,', '0.4,', '1.0,', '4,', '8,', "0.5')\n"]
